-10.5,66.684
-9,69.282
-7.5,71.8801
-6,74.4782
-4.5,77.0763
-3,79.6743
-1.5,82.2724
-73.5,-42.4352
-70.5,-42.4352
-67.5,-42.4352
-64.5,-42.4352
-61.5,-42.4352
-58.5,-42.4352
-55.5,-42.4352
-52.5,-42.4352
-49.5,-42.4352
-46.5,-42.4352
-43.5,-42.4352
-40.5,-42.4352
-37.5,-42.4352
-34.5,-42.4352
-31.5,-42.4352
-28.5,-42.4352
-25.5,-42.4352
-22.5,-42.4352
-19.5,-42.4352
-16.5,-42.4352
-13.5,-42.4352
-10.5,-42.4352
-7.5,-42.4352
-4.5,-42.4352
-1.5,-42.4352
1.5,-42.4352
4.5,-42.4352
7.5,-42.4352
10.5,-42.4352
13.5,-42.4352
16.5,-42.4352
19.5,-42.4352
22.5,-42.4352
25.5,-42.4352
28.5,-42.4352
31.5,-42.4352
34.5,-42.4352
37.5,-42.4352
40.5,-42.4352
43.5,-42.4352
46.5,-42.4352
49.5,-42.4352
52.5,-42.4352
55.5,-42.4352
58.5,-42.4352
61.5,-42.4352
64.5,-42.4352
67.5,-42.4352
70.5,-42.4352
73.5,-42.4352
72,-39.8372
70.5,-37.2391
69,-34.641
67.5,-32.0429
66,-29.4449
64.5,-26.8468
63,-24.2487
61.5,-21.6506
60,-19.0526
58.5,-16.4545
57,-13.8564
55.5,-11.2583
54,-8.66025
52.5,-6.06218
51,-3.4641
49.5,-0.866025
48,1.73205
46.5,4.33013
45,6.9282
43.5,9.52628
42,12.1244
40.5,14.7224
39,17.3205
37.5,19.9186
36,22.5167
34.5,25.1147
33,27.7128
31.5,30.3109
30,32.909
28.5,35.507
27,38.1051
25.5,40.7032
24,43.3013
22.5,45.8993
21,48.4974
19.5,51.0955
18,53.6936
16.5,56.2917
15,58.8897
13.5,61.4878
12,64.0859
10.5,66.684
9,69.282
7.5,71.8801
6,74.4782
4.5,77.0763
3,79.6743
1.5,82.2724
0,86.6025
-73.5,-40.7032
-72,-38.1051
-70.5,-35.507
-69,-32.909
-67.5,-30.3109
-66,-27.7128
-64.5,-25.1147
-63,-22.5167
-61.5,-19.9186
-60,-17.3205
-58.5,-14.7224
-57,-12.1244
-55.5,-9.52628
-54,-6.9282
-52.5,-4.33013
-51,-1.73205
-49.5,0.866025
-48,3.4641
-46.5,6.06218
-45,8.66025
-43.5,11.2583
-42,13.8564
-40.5,16.4545
-39,19.0526
-37.5,21.6506
-36,24.2487
-34.5,26.8468
-33,29.4449
-31.5,32.0429
-30,34.641
-28.5,37.2391
-27,39.8372
-25.5,42.4352
-24,45.0333
-22.5,47.6314
-21,50.2295
-19.5,52.8275
-18,55.4256
-16.5,58.0237
-15,60.6218
-13.5,63.2199
-12,65.8179
-10.5,68.416
-9,71.0141
-7.5,73.6122
-6,76.2102
-4.5,78.8083
-3,81.4064
-1.5,84.0045
-75,-43.3013
-72,-43.3013
-69,-43.3013
-66,-43.3013
-63,-43.3013
-60,-43.3013
-57,-43.3013
-54,-43.3013
-51,-43.3013
-48,-43.3013
-45,-43.3013
-42,-43.3013
-39,-43.3013
-36,-43.3013
-33,-43.3013
-30,-43.3013
-27,-43.3013
-24,-43.3013
-21,-43.3013
-18,-43.3013
-15,-43.3013
-12,-43.3013
-9,-43.3013
-6,-43.3013
-3,-43.3013
0,-43.3013
3,-43.3013
6,-43.3013
9,-43.3013
12,-43.3013
15,-43.3013
18,-43.3013
21,-43.3013
24,-43.3013
27,-43.3013
30,-43.3013
33,-43.3013
36,-43.3013
39,-43.3013
42,-43.3013
45,-43.3013
48,-43.3013
51,-43.3013
54,-43.3013
57,-43.3013
60,-43.3013
63,-43.3013
66,-43.3013
69,-43.3013
72,-43.3013
75,-43.3013
73.5,-40.7032
72,-38.1051
70.5,-35.507
69,-32.909
67.5,-30.3109
66,-27.7128
64.5,-25.1147
63,-22.5167
61.5,-19.9186
60,-17.3205
58.5,-14.7224
57,-12.1244
55.5,-9.52628
54,-6.9282
52.5,-4.33013
51,-1.73205
49.5,0.866025
48,3.4641
46.5,6.06218
45,8.66025
43.5,11.2583
42,13.8564
40.5,16.4545
39,19.0526
37.5,21.6506
36,24.2487
34.5,26.8468
33,29.4449
31.5,32.0429
30,34.641
28.5,37.2391
27,39.8372
25.5,42.4352
24,45.0333
22.5,47.6314
21,50.2295
19.5,52.8275
18,55.4256
16.5,58.0237
15,60.6218
13.5,63.2199
12,65.8179
10.5,68.416
9,71.0141
7.5,73.6122
6,76.2102
4.5,78.8083
3,81.4064
1.5,84.0045
0,88.3346
-75,-41.5692
-73.5,-38.9711
-72,-36.3731
-70.5,-33.775
-69,-31.1769
-67.5,-28.5788
-66,-25.9808
-64.5,-23.3827
-63,-20.7846
-61.5,-18.1865
-60,-15.5885
-58.5,-12.9904
-57,-10.3923
-55.5,-7.79423
-54,-5.19615
-52.5,-2.59808
-51,-6.10265e-08
-49.5,2.59808
-48,5.19615
-46.5,7.79423
-45,10.3923
-43.5,12.9904
-42,15.5885
-40.5,18.1865
-39,20.7846
-37.5,23.3827
-36,25.9808
-34.5,28.5788
-33,31.1769
-31.5,33.775
-30,36.3731
-28.5,38.9711
-27,41.5692
-25.5,44.1673
-24,46.7654
-22.5,49.3634
-21,51.9615
-19.5,54.5596
-18,57.1577
-16.5,59.7558
-15,62.3538
-13.5,64.9519
-12,67.55
-10.5,70.1481
-9,72.7461
-7.5,75.3442
-6,77.9423
-4.5,80.5404
-3,83.1384
-1.5,85.7365
-76.5,-44.1673
-73.5,-44.1673
-70.5,-44.1673
-67.5,-44.1673
-64.5,-44.1673
-61.5,-44.1673
-58.5,-44.1673
-55.5,-44.1673
-52.5,-44.1673
-49.5,-44.1673
-46.5,-44.1673
-43.5,-44.1673
-40.5,-44.1673
-37.5,-44.1673
-34.5,-44.1673
-31.5,-44.1673
-28.5,-44.1673
-25.5,-44.1673
-22.5,-44.1673
-19.5,-44.1673
-16.5,-44.1673
-13.5,-44.1673
-10.5,-44.1673
-7.5,-44.1673
-4.5,-44.1673
-1.5,-44.1673
1.5,-44.1673
4.5,-44.1673
7.5,-44.1673
10.5,-44.1673
13.5,-44.1673
16.5,-44.1673
19.5,-44.1673
22.5,-44.1673
25.5,-44.1673
28.5,-44.1673
31.5,-44.1673
34.5,-44.1673
37.5,-44.1673
40.5,-44.1673
43.5,-44.1673
46.5,-44.1673
49.5,-44.1673
52.5,-44.1673
55.5,-44.1673
58.5,-44.1673
61.5,-44.1673
64.5,-44.1673
67.5,-44.1673
70.5,-44.1673
73.5,-44.1673
76.5,-44.1673
75,-41.5692
73.5,-38.9711
72,-36.3731
70.5,-33.775
69,-31.1769
67.5,-28.5788
66,-25.9808
64.5,-23.3827
63,-20.7846
61.5,-18.1865
60,-15.5885
58.5,-12.9904
57,-10.3923
55.5,-7.79423
54,-5.19615
52.5,-2.59808
51,-6.10265e-08
49.5,2.59808
48,5.19615
46.5,7.79423
45,10.3923
43.5,12.9904
42,15.5885
40.5,18.1865
39,20.7846
37.5,23.3827
36,25.9808
34.5,28.5788
33,31.1769
31.5,33.775
30,36.3731
28.5,38.9711
27,41.5692
25.5,44.1673
24,46.7654
22.5,49.3634
21,51.9615
19.5,54.5596
18,57.1577
16.5,59.7558
15,62.3538
13.5,64.9519
12,67.55
10.5,70.1481
9,72.7461
7.5,75.3442
6,77.9423
4.5,80.5404
3,83.1384
1.5,85.7365
0,90.0666
-76.5,-42.4352
-75,-39.8372
-73.5,-37.2391
-72,-34.641
-70.5,-32.0429
-69,-29.4449
-67.5,-26.8468
-66,-24.2487
-64.5,-21.6506
-63,-19.0526
-61.5,-16.4545
-60,-13.8564
-58.5,-11.2583
-57,-8.66025
-55.5,-6.06218
-54,-3.4641
-52.5,-0.866025
-51,1.73205
-49.5,4.33013
-48,6.9282
-46.5,9.52628
-45,12.1244
-43.5,14.7224
-42,17.3205
-40.5,19.9186
-39,22.5167
-37.5,25.1147
-36,27.7128
-34.5,30.3109
-33,32.909
-31.5,35.507
-30,38.1051
-28.5,40.7032
-27,43.3013
-25.5,45.8993
-24,48.4974
-22.5,51.0955
-21,53.6936
-19.5,56.2917
-18,58.8897
-16.5,61.4878
-15,64.0859
-13.5,66.684
-12,69.282
-10.5,71.8801
-9,74.4782
-7.5,77.0763
-6,79.6743
-4.5,82.2724
-3,84.8705
-1.5,87.4686
-78,-45.0333
-75,-45.0333
-72,-45.0333
-69,-45.0333
-66,-45.0333
-63,-45.0333
-60,-45.0333
-57,-45.0333
-54,-45.0333
-51,-45.0333
-48,-45.0333
-45,-45.0333
-42,-45.0333
-39,-45.0333
-36,-45.0333
-33,-45.0333
-30,-45.0333
-27,-45.0333
-24,-45.0333
-21,-45.0333
-18,-45.0333
-15,-45.0333
-12,-45.0333
-9,-45.0333
-6,-45.0333
-3,-45.0333
0,-45.0333
3,-45.0333
6,-45.0333
9,-45.0333
12,-45.0333
15,-45.0333
18,-45.0333
21,-45.0333
24,-45.0333
27,-45.0333
30,-45.0333
33,-45.0333
36,-45.0333
39,-45.0333
42,-45.0333
45,-45.0333
48,-45.0333
51,-45.0333
54,-45.0333
57,-45.0333
60,-45.0333
63,-45.0333
66,-45.0333
69,-45.0333
72,-45.0333
75,-45.0333
78,-45.0333
76.5,-42.4352
75,-39.8372
73.5,-37.2391
72,-34.641
70.5,-32.0429
69,-29.4449
67.5,-26.8468
66,-24.2487
64.5,-21.6506
63,-19.0526
61.5,-16.4545
60,-13.8564
58.5,-11.2583
57,-8.66025
55.5,-6.06218
54,-3.4641
52.5,-0.866025
51,1.73205
49.5,4.33013
48,6.9282
46.5,9.52628
45,12.1244
43.5,14.7224
42,17.3205
40.5,19.9186
39,22.5167
37.5,25.1147
36,27.7128
34.5,30.3109
33,32.909
31.5,35.507
30,38.1051
28.5,40.7032
27,43.3013
25.5,45.8993
24,48.4974
22.5,51.0955
21,53.6936
19.5,56.2917
18,58.8897
16.5,61.4878
15,64.0859
13.5,66.684
12,69.282
10.5,71.8801
9,74.4782
7.5,77.0763
6,79.6743
4.5,82.2724
3,84.8705
1.5,87.4686
0,91.7987
-78,-43.3013
-76.5,-40.7032
-75,-38.1051
-73.5,-35.507
-72,-32.909
-70.5,-30.3109
-69,-27.7128
-67.5,-25.1147
-66,-22.5167
-64.5,-19.9186
-63,-17.3205
-61.5,-14.7224
-60,-12.1244
-58.5,-9.52628
-57,-6.9282
-55.5,-4.33013
-54,-1.73205
-52.5,0.866025
-51,3.4641
-49.5,6.06218
-48,8.66025
-46.5,11.2583
-45,13.8564
-43.5,16.4545
-42,19.0526
-40.5,21.6506
-39,24.2487
-37.5,26.8468
-36,29.4449
-34.5,32.0429
-33,34.641
-31.5,37.2391
-30,39.8372
-28.5,42.4352
-27,45.0333
-25.5,47.6314
-24,50.2295
-22.5,52.8275
-21,55.4256
-19.5,58.0237
-18,60.6218
-16.5,63.2199
-15,65.8179
-13.5,68.416
-12,71.0141
-10.5,73.6122
-9,76.2102
-7.5,78.8083
-6,81.4064
-4.5,84.0045
-3,86.6025
-1.5,89.2006
-79.5,-45.8993
-76.5,-45.8993
-73.5,-45.8993
-70.5,-45.8993
-67.5,-45.8993
-64.5,-45.8993
-61.5,-45.8993
-58.5,-45.8993
-55.5,-45.8993
-52.5,-45.8993
-49.5,-45.8993
-46.5,-45.8993
-43.5,-45.8993
-40.5,-45.8993
-37.5,-45.8993
-34.5,-45.8993
-31.5,-45.8993
-28.5,-45.8993
-25.5,-45.8993
-22.5,-45.8993
-19.5,-45.8993
-16.5,-45.8993
-13.5,-45.8993
-10.5,-45.8993
-7.5,-45.8993
-4.5,-45.8993
-1.5,-45.8993
1.5,-45.8993
4.5,-45.8993
7.5,-45.8993
10.5,-45.8993
13.5,-45.8993
16.5,-45.8993
19.5,-45.8993
22.5,-45.8993
25.5,-45.8993
28.5,-45.8993
31.5,-45.8993
34.5,-45.8993
37.5,-45.8993
40.5,-45.8993
43.5,-45.8993
46.5,-45.8993
49.5,-45.8993
52.5,-45.8993
55.5,-45.8993
58.5,-45.8993
61.5,-45.8993
64.5,-45.8993
67.5,-45.8993
70.5,-45.8993
73.5,-45.8993
76.5,-45.8993
79.5,-45.8993
78,-43.3013
76.5,-40.7032
75,-38.1051
73.5,-35.507
72,-32.909
70.5,-30.3109
69,-27.7128
67.5,-25.1147
66,-22.5167
64.5,-19.9186
63,-17.3205
61.5,-14.7224
60,-12.1244
58.5,-9.52628
57,-6.9282
55.5,-4.33013
54,-1.73205
52.5,0.866025
51,3.4641
49.5,6.06218
48,8.66025
46.5,11.2583
45,13.8564
43.5,16.4545
42,19.0526
40.5,21.6506
39,24.2487
37.5,26.8468
36,29.4449
34.5,32.0429
33,34.641
31.5,37.2391
30,39.8372
28.5,42.4352
27,45.0333
25.5,47.6314
24,50.2295
22.5,52.8275
21,55.4256
19.5,58.0237
18,60.6218
16.5,63.2199
15,65.8179
13.5,68.416
12,71.0141
10.5,73.6122
9,76.2102
7.5,78.8083
6,81.4064
4.5,84.0045
3,86.6025
1.5,89.2006
0,93.5307
-79.5,-44.1673
-78,-41.5692
-76.5,-38.9711
-75,-36.3731
-73.5,-33.775
-72,-31.1769
-70.5,-28.5788
-69,-25.9808
-67.5,-23.3827
-66,-20.7846
-64.5,-18.1865
-63,-15.5885
-61.5,-12.9904
-60,-10.3923
-58.5,-7.79423
-57,-5.19615
-55.5,-2.59808
-54,-6.46163e-08
-52.5,2.59808
-51,5.19615
-49.5,7.79423
-48,10.3923
-46.5,12.9904
-45,15.5885
-43.5,18.1865
-42,20.7846
-40.5,23.3827
-39,25.9808
-37.5,28.5788
-36,31.1769
-34.5,33.775
-33,36.3731
-31.5,38.9711
-30,41.5692
-28.5,44.1673
-27,46.7654
-25.5,49.3634
-24,51.9615
-22.5,54.5596
-21,57.1577
-19.5,59.7558
-18,62.3538
-16.5,64.9519
-15,67.55
-13.5,70.1481
-12,72.7461
-10.5,75.3442
-9,77.9423
-7.5,80.5404
-6,83.1384
-4.5,85.7365
-3,88.3346
-1.5,90.9327
-81,-46.7654
-78,-46.7654
-75,-46.7654
-72,-46.7654
-69,-46.7654
-66,-46.7654
-63,-46.7654
-60,-46.7654
-57,-46.7654
-54,-46.7654
-51,-46.7654
-48,-46.7654
-45,-46.7654
-42,-46.7654
-39,-46.7654
-36,-46.7654
-33,-46.7654
-30,-46.7654
-27,-46.7654
-24,-46.7654
-21,-46.7654
-18,-46.7654
-15,-46.7654
-12,-46.7654
-9,-46.7654
-6,-46.7654
-3,-46.7654
0,-46.7654
3,-46.7654
6,-46.7654
9,-46.7654
12,-46.7654
15,-46.7654
18,-46.7654
21,-46.7654
24,-46.7654
27,-46.7654
30,-46.7654
33,-46.7654
36,-46.7654
39,-46.7654
42,-46.7654
45,-46.7654
48,-46.7654
51,-46.7654
54,-46.7654
57,-46.7654
60,-46.7654
63,-46.7654
66,-46.7654
69,-46.7654
72,-46.7654
75,-46.7654
78,-46.7654
81,-46.7654
79.5,-44.1673
78,-41.5692
76.5,-38.9711
75,-36.3731
73.5,-33.775
72,-31.1769
70.5,-28.5788
69,-25.9808
67.5,-23.3827
66,-20.7846
64.5,-18.1865
63,-15.5885
61.5,-12.9904
60,-10.3923
58.5,-7.79423
57,-5.19615
55.5,-2.59808
54,-6.46163e-08
52.5,2.59808
51,5.19615
49.5,7.79423
48,10.3923
46.5,12.9904
45,15.5885
43.5,18.1865
42,20.7846
40.5,23.3827
39,25.9808
37.5,28.5788
36,31.1769
34.5,33.775
33,36.3731
31.5,38.9711
30,41.5692
28.5,44.1673
27,46.7654
25.5,49.3634
24,51.9615
22.5,54.5596
21,57.1577
19.5,59.7558
18,62.3538
16.5,64.9519
15,67.55
13.5,70.1481
12,72.7461
10.5,75.3442
9,77.9423
7.5,80.5404
6,83.1384
4.5,85.7365
3,88.3346
1.5,90.9327
0,95.2628
-81,-45.0333
-79.5,-42.4352
-78,-39.8372
-76.5,-37.2391
-75,-34.641
-73.5,-32.0429
-72,-29.4449
-70.5,-26.8468
-69,-24.2487
-67.5,-21.6506
-66,-19.0526
-64.5,-16.4545
-63,-13.8564
-61.5,-11.2583
-60,-8.66025
-58.5,-6.06218
-57,-3.4641
-55.5,-0.866025
-54,1.73205
-52.5,4.33013
-51,6.9282
-49.5,9.52628
-48,12.1244
-46.5,14.7224
-45,17.3205
-43.5,19.9186
-42,22.5167
-40.5,25.1147
-39,27.7128
-37.5,30.3109
-36,32.909
-34.5,35.507
-33,38.1051
-31.5,40.7032
-30,43.3013
-28.5,45.8993
-27,48.4974
-25.5,51.0955
-24,53.6936
-22.5,56.2917
-21,58.8897
-19.5,61.4878
-18,64.0859
-16.5,66.684
-15,69.282
-13.5,71.8801
-12,74.4782
-10.5,77.0763
-9,79.6743
-7.5,82.2724
-6,84.8705
-4.5,87.4686
-3,90.0666
-1.5,92.6647
-82.5,-47.6314
-79.5,-47.6314
-76.5,-47.6314
-73.5,-47.6314
-70.5,-47.6314
-67.5,-47.6314
-64.5,-47.6314
-61.5,-47.6314
-58.5,-47.6314
-55.5,-47.6314
-52.5,-47.6314
-49.5,-47.6314
-46.5,-47.6314
-43.5,-47.6314
-40.5,-47.6314
-37.5,-47.6314
-34.5,-47.6314
-31.5,-47.6314
-28.5,-47.6314
-25.5,-47.6314
-22.5,-47.6314
-19.5,-47.6314
-16.5,-47.6314
-13.5,-47.6314
-10.5,-47.6314
-7.5,-47.6314
-4.5,-47.6314
-1.5,-47.6314
1.5,-47.6314
4.5,-47.6314
7.5,-47.6314
10.5,-47.6314
13.5,-47.6314
16.5,-47.6314
19.5,-47.6314
22.5,-47.6314
25.5,-47.6314
28.5,-47.6314
31.5,-47.6314
34.5,-47.6314
37.5,-47.6314
40.5,-47.6314
43.5,-47.6314
46.5,-47.6314
49.5,-47.6314
52.5,-47.6314
55.5,-47.6314
58.5,-47.6314
61.5,-47.6314
64.5,-47.6314
67.5,-47.6314
70.5,-47.6314
73.5,-47.6314
76.5,-47.6314
79.5,-47.6314
82.5,-47.6314
81,-45.0333
79.5,-42.4352
78,-39.8372
76.5,-37.2391
75,-34.641
73.5,-32.0429
72,-29.4449
70.5,-26.8468
69,-24.2487
67.5,-21.6506
66,-19.0526
64.5,-16.4545
63,-13.8564
61.5,-11.2583
60,-8.66025
58.5,-6.06218
57,-3.4641
55.5,-0.866025
54,1.73205
52.5,4.33013
51,6.9282
49.5,9.52628
48,12.1244
46.5,14.7224
45,17.3205
43.5,19.9186
42,22.5167
40.5,25.1147
39,27.7128
37.5,30.3109
36,32.909
34.5,35.507
33,38.1051
31.5,40.7032
30,43.3013
28.5,45.8993
27,48.4974
25.5,51.0955
24,53.6936
22.5,56.2917
21,58.8897
19.5,61.4878
18,64.0859
16.5,66.684
15,69.282
13.5,71.8801
12,74.4782
10.5,77.0763
9,79.6743
7.5,82.2724
6,84.8705
4.5,87.4686
3,90.0666
1.5,92.6647
0,96.9948
-82.5,-45.8993
-81,-43.3013
-79.5,-40.7032
-78,-38.1051
-76.5,-35.507
-75,-32.909
-73.5,-30.3109
-72,-27.7128
-70.5,-25.1147
-69,-22.5167
-67.5,-19.9186
-66,-17.3205
-64.5,-14.7224
-63,-12.1244
-61.5,-9.52628
-60,-6.9282
-58.5,-4.33013
-57,-1.73205
-55.5,0.866025
-54,3.4641
-52.5,6.06218
-51,8.66025
-49.5,11.2583
-48,13.8564
-46.5,16.4545
-45,19.0526
-43.5,21.6506
-42,24.2487
-40.5,26.8468
-39,29.4449
-37.5,32.0429
-36,34.641
-34.5,37.2391
-33,39.8372
-31.5,42.4352
-30,45.0333
-28.5,47.6314
-27,50.2295
-25.5,52.8275
-24,55.4256
-22.5,58.0237
-21,60.6218
-19.5,63.2199
-18,65.8179
-16.5,68.416
-15,71.0141
-13.5,73.6122
-12,76.2102
-10.5,78.8083
-9,81.4064
-7.5,84.0045
-6,86.6025
-4.5,89.2006
-3,91.7987
-1.5,94.3968
-84,-48.4974
-81,-48.4974
-78,-48.4974
-75,-48.4974
-72,-48.4974
-69,-48.4974
-66,-48.4974
-63,-48.4974
-60,-48.4974
-57,-48.4974
-54,-48.4974
-51,-48.4974
-48,-48.4974
-45,-48.4974
-42,-48.4974
-39,-48.4974
-36,-48.4974
-33,-48.4974
-30,-48.4974
-27,-48.4974
-24,-48.4974
-21,-48.4974
-18,-48.4974
-15,-48.4974
-12,-48.4974
-9,-48.4974
-6,-48.4974
-3,-48.4974
0,-48.4974
3,-48.4974
6,-48.4974
9,-48.4974
12,-48.4974
15,-48.4974
18,-48.4974
21,-48.4974
24,-48.4974
27,-48.4974
30,-48.4974
33,-48.4974
36,-48.4974
39,-48.4974
42,-48.4974
45,-48.4974
48,-48.4974
51,-48.4974
54,-48.4974
57,-48.4974
60,-48.4974
63,-48.4974
66,-48.4974
69,-48.4974
72,-48.4974
75,-48.4974
78,-48.4974
81,-48.4974
84,-48.4974
82.5,-45.8993
81,-43.3013
79.5,-40.7032
78,-38.1051
76.5,-35.507
75,-32.909
73.5,-30.3109
72,-27.7128
70.5,-25.1147
69,-22.5167
67.5,-19.9186
66,-17.3205
64.5,-14.7224
63,-12.1244
61.5,-9.52628
60,-6.9282
58.5,-4.33013
57,-1.73205
55.5,0.866025
54,3.4641
52.5,6.06218
51,8.66025
49.5,11.2583
48,13.8564
46.5,16.4545
45,19.0526
43.5,21.6506
42,24.2487
40.5,26.8468
39,29.4449
37.5,32.0429
36,34.641
34.5,37.2391
33,39.8372
31.5,42.4352
30,45.0333
28.5,47.6314
27,50.2295
25.5,52.8275
24,55.4256
22.5,58.0237
21,60.6218
19.5,63.2199
18,65.8179
16.5,68.416
15,71.0141
13.5,73.6122
12,76.2102
10.5,78.8083
9,81.4064
7.5,84.0045
6,86.6025
4.5,89.2006
3,91.7987
1.5,94.3968
0,98.7269
-84,-46.7654
-82.5,-44.1673
-81,-41.5692
-79.5,-38.9711
-78,-36.3731
-76.5,-33.775
-75,-31.1769
-73.5,-28.5788
-72,-25.9808
-70.5,-23.3827
-69,-20.7846
-67.5,-18.1865
-66,-15.5885
-64.5,-12.9904
-63,-10.3923
-61.5,-7.79423
-60,-5.19615
-58.5,-2.59808
-57,-6.82061e-08
-55.5,2.59808
-54,5.19615
-52.5,7.79423
-51,10.3923
-49.5,12.9904
-48,15.5885
-46.5,18.1865
-45,20.7846
-43.5,23.3827
-42,25.9808
-40.5,28.5788
-39,31.1769
-37.5,33.775
-36,36.3731
-34.5,38.9711
-33,41.5692
-31.5,44.1673
-30,46.7654
-28.5,49.3634
-27,51.9615
-25.5,54.5596
-24,57.1577
-22.5,59.7558
-21,62.3538
-19.5,64.9519
-18,67.55
-16.5,70.1481
-15,72.7461
-13.5,75.3442
-12,77.9423
-10.5,80.5404
-9,83.1384
-7.5,85.7365
-6,88.3346
-4.5,90.9327
-3,93.5307
-1.5,96.1288
-85.5,-49.3634
-82.5,-49.3634
-79.5,-49.3634
-76.5,-49.3634
-73.5,-49.3634
-70.5,-49.3634
-67.5,-49.3634
-64.5,-49.3634
-61.5,-49.3634
-58.5,-49.3634
-55.5,-49.3634
-52.5,-49.3634
-49.5,-49.3634
-46.5,-49.3634
-43.5,-49.3634
-40.5,-49.3634
-37.5,-49.3634
-34.5,-49.3634
-31.5,-49.3634
-28.5,-49.3634
-25.5,-49.3634
-22.5,-49.3634
-19.5,-49.3634
-16.5,-49.3634
-13.5,-49.3634
-10.5,-49.3634
-7.5,-49.3634
-4.5,-49.3634
-1.5,-49.3634
1.5,-49.3634
4.5,-49.3634
7.5,-49.3634
10.5,-49.3634
13.5,-49.3634
16.5,-49.3634
19.5,-49.3634
22.5,-49.3634
25.5,-49.3634
28.5,-49.3634
31.5,-49.3634
34.5,-49.3634
37.5,-49.3634
40.5,-49.3634
43.5,-49.3634
46.5,-49.3634
49.5,-49.3634
52.5,-49.3634
55.5,-49.3634
58.5,-49.3634
61.5,-49.3634
64.5,-49.3634
67.5,-49.3634
70.5,-49.3634
73.5,-49.3634
76.5,-49.3634
79.5,-49.3634
82.5,-49.3634
85.5,-49.3634
84,-46.7654
82.5,-44.1673
81,-41.5692
79.5,-38.9711
78,-36.3731
76.5,-33.775
75,-31.1769
73.5,-28.5788
72,-25.9808
70.5,-23.3827
69,-20.7846
67.5,-18.1865
66,-15.5885
64.5,-12.9904
63,-10.3923
61.5,-7.79423
60,-5.19615
58.5,-2.59808
57,-6.82061e-08
55.5,2.59808
54,5.19615
52.5,7.79423
51,10.3923
49.5,12.9904
48,15.5885
46.5,18.1865
45,20.7846
43.5,23.3827
42,25.9808
40.5,28.5788
39,31.1769
37.5,33.775
36,36.3731
34.5,38.9711
33,41.5692
31.5,44.1673
30,46.7654
28.5,49.3634
27,51.9615
25.5,54.5596
24,57.1577
22.5,59.7558
21,62.3538
19.5,64.9519
18,67.55
16.5,70.1481
15,72.7461
13.5,75.3442
12,77.9423
10.5,80.5404
9,83.1384
7.5,85.7365
6,88.3346
4.5,90.9327
3,93.5307
1.5,96.1288
0,100.459
-85.5,-47.6314
-84,-45.0333
-82.5,-42.4352
-81,-39.8372
-79.5,-37.2391
-78,-34.641
-76.5,-32.0429
-75,-29.4449
-73.5,-26.8468
-72,-24.2487
-70.5,-21.6506
-69,-19.0526
-67.5,-16.4545
-66,-13.8564
-64.5,-11.2583
-63,-8.66025
-61.5,-6.06218
-60,-3.4641
-58.5,-0.866025
-57,1.73205
-55.5,4.33013
-54,6.9282
-52.5,9.52628
-51,12.1244
-49.5,14.7224
-48,17.3205
-46.5,19.9186
-45,22.5167
-43.5,25.1147
-42,27.7128
-40.5,30.3109
-39,32.909
-37.5,35.507
-36,38.1051
-34.5,40.7032
-33,43.3013
-31.5,45.8993
-30,48.4974
-28.5,51.0955
-27,53.6936
-25.5,56.2917
-24,58.8897
-22.5,61.4878
-21,64.0859
-19.5,66.684
-18,69.282
-16.5,71.8801
-15,74.4782
-13.5,77.0763
-12,79.6743
-10.5,82.2724
-9,84.8705
-7.5,87.4686
-6,90.0666
-4.5,92.6647
-3,95.2628
-1.5,97.8609
-87,-50.2295
-84,-50.2295
-81,-50.2295
-78,-50.2295
-75,-50.2295
-72,-50.2295
-69,-50.2295
-66,-50.2295
-63,-50.2295
-60,-50.2295
-57,-50.2295
-54,-50.2295
-51,-50.2295
-48,-50.2295
-45,-50.2295
-42,-50.2295
-39,-50.2295
-36,-50.2295
-33,-50.2295
-30,-50.2295
-27,-50.2295
-24,-50.2295
-21,-50.2295
-18,-50.2295
-15,-50.2295
-12,-50.2295
-9,-50.2295
-6,-50.2295
-3,-50.2295
0,-50.2295
3,-50.2295
6,-50.2295
9,-50.2295
12,-50.2295
15,-50.2295
18,-50.2295
21,-50.2295
24,-50.2295
27,-50.2295
30,-50.2295
33,-50.2295
36,-50.2295
39,-50.2295
42,-50.2295
45,-50.2295
48,-50.2295
51,-50.2295
54,-50.2295
57,-50.2295
60,-50.2295
63,-50.2295
66,-50.2295
69,-50.2295
72,-50.2295
75,-50.2295
78,-50.2295
81,-50.2295
84,-50.2295
87,-50.2295
85.5,-47.6314
84,-45.0333
82.5,-42.4352
81,-39.8372
79.5,-37.2391
78,-34.641
76.5,-32.0429
75,-29.4449
73.5,-26.8468
72,-24.2487
70.5,-21.6506
69,-19.0526
67.5,-16.4545
66,-13.8564
64.5,-11.2583
63,-8.66025
61.5,-6.06218
60,-3.4641
58.5,-0.866025
57,1.73205
55.5,4.33013
54,6.9282
52.5,9.52628
51,12.1244
49.5,14.7224
48,17.3205
46.5,19.9186
45,22.5167
43.5,25.1147
42,27.7128
40.5,30.3109
39,32.909
37.5,35.507
36,38.1051
34.5,40.7032
33,43.3013
31.5,45.8993
30,48.4974
28.5,51.0955
27,53.6936
25.5,56.2917
24,58.8897
22.5,61.4878
21,64.0859
19.5,66.684
18,69.282
16.5,71.8801
15,74.4782
